timestamp,sensor1,sensor2,sensor3,mechanical_failure
12/19/2013 05:11 AM,1.4348456289932905,30.83572000501955,61.829760420776736,0
10/14/2013 08:33 AM,12.617959504555113,25.59574390873719,63.99501915820741,0
03/17/2020 12:04 PM,8.446408436086003,20.244347901652212,70.60433547362449,0
02/02/2017 03:23 PM,6.3290762258912014,29.504901451218643,63.83061739679526,0
01/19/2016 10:49 PM,12.786025967131351,27.301247066254618,60.18050134444514,1
02/02/2016 11:57 AM,5.339253551827689,36.8400209736282,60.46694061142132,1
07/13/2017 04:52 AM,2.3124642208622426,21.499592894712674,65.17368461077174,0
07/17/2012 02:39 AM,9.129412144245794,22.39236237267687,66.33868996876122,1
06/17/2018 01:48 PM,13.721965517852684,19.403189099520663,59.870162100726276,1
11/26/2011 04:19 PM,7.655666294897742,35.5928733148446,67.57268218865073,1
04/02/2019 08:19 AM,6.750755766459299,28.222213724690988,59.893658069008055,1
08/05/2016 11:32 AM,4.800561072681035,21.710902202125666,68.16359205558642,0
05/08/2019 09:26 PM,10.42174862938249,27.905140628874435,66.37429835356947,1
06/18/2016 09:35 PM,13.100444941532611,27.02464179499475,63.0789281616221,1
11/09/2010 05:21 PM,9.726330638366033,29.11509099784306,70.95633760205988,1
06/30/2015 07:55 AM,2.3810870543612737,31.598603419066222,69.92816328695237,0
03/27/2015 05:17 PM,14.191072423917674,29.216305262993693,71.25836335964628,0
02/23/2015 12:36 PM,13.41737578487475,35.0731435781138,64.96405378621617,1
12/02/2018 04:10 AM,10.270022470824035,21.805501332112964,66.4723163412239,1
09/25/2012 12:38 AM,5.242459215211515,31.53067296826361,59.09131260277022,1
02/27/2011 08:37 PM,12.293487761323895,19.19950694435488,65.01718110520093,0
08/21/2016 01:32 AM,10.043451337247404,25.679791527313444,62.76681772618691,0
05/31/2018 05:44 PM,1.6594364980602574,23.914747257240492,66.05800036310886,1
08/29/2017 11:15 AM,5.123331175779937,31.01826967139557,59.856936565233454,0
05/28/2019 05:40 AM,7.467820040815613,23.16335342310424,64.6701993901573,1
07/23/2018 09:39 AM,10.153914844982033,32.20657986389579,70.59321654005709,1
09/03/2008 04:55 PM,12.257278285076367,22.29302041333345,61.05154063009117,1
